date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:56:10	5393/5393	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-1511%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/magnific-popup.css?ver=1.1.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/magnific-popupf488.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:10	10323/10323	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-2853%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/select2.min.css?ver=1.0.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/select2.min8a54.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:10	2712/2712	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-a98%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/perfect-scrollbar.css?ver=1.0.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/perfect-scrollbar8a54.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:11	71756/71756	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-1184c%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/animate.min.css?ver=3.5.2	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/plugins/animate.min49eb.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:11	87336/87336	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-15528%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/theme.css?ver=1.0.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/theme8a54.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:11	169673/169673	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-296c9%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/style.css?ver=1.0.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/style8a54.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:12	13899/13899	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-364b%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/woocommerce.css?ver=1.2.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/woocommerce7359.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:12	277/277	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-115%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/wp-job-manager.css?ver=1.2.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/css/wp-job-manager7359.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:13	625/625	---MCZ	200	added ('OK')	text/css	etag:W/%22642a7fd0-271%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/style.css?ver=6.3.2	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/stylee35d.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:13	94/94	---MCZ	200	added ('OK')	text/css	etag:W/%226412b282-5e%22	https://jthemes.com/themes/wp/jobbox/wp-content/plugins/control-elementor//assets/css/control-elementor.css?ver=1.0.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/plugins/control-elementor/assets/css/control-elementor8a54.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:13	19533/19533	---MCZ	200	added ('OK')	text/css	etag:W/%226528a845-4c4d%22	https://jthemes.com/themes/wp/jobbox/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min192d.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:13	117324/117324	---MCZ	200	added ('OK')	text/css	etag:W/%226528a845-1ca4c%22	https://jthemes.com/themes/wp/jobbox/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.16.5	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/plugins/elementor/assets/css/frontend-lite.min33f1.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:14	12876/12876	---MCZ	200	added ('OK')	text/css	etag:W/%226528a845-324c%22	https://jthemes.com/themes/wp/jobbox/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:14	1110/1110	---MCZ	200	added ('OK')	text/css	etag:W/%226528aa61-456%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/elementor/css/post-2295.css?ver=1697163873	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/elementor/css/post-2295f34a.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:15	8000/8000	---MCZ	200	added ('OK')	text/css	etag:W/%226528aa61-1f40%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/elementor/css/global.css?ver=1697163874	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/elementor/css/globald33d.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:15	4126/4126	---MCZ	200	added ('OK')	text/css	etag:W/%226528ab65-101e%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/elementor/css/post-97.css?ver=1697164133	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/elementor/css/post-97b900.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:15	86/86	---MCZ	200	added ('OK')	text/css	etag:W/%2264f11de7-56%22	https://jthemes.com/themes/wp/jobbox/wp-content/plugins/control-block-patterns/assets/css/control-block-patterns.css?ver=1.3.5.4	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/plugins/control-block-patterns/assets/css/control-block-patterns4f18.css	(from https://jthemes.com/themes/wp/jobbox/)
08:56:16	87482/87482	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d6d9d9-155ba%22	https://jthemes.com/themes/wp/jobbox/wp-includes/js/jquery/jquery.min.js?ver=3.7.0	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-includes/js/jquery/jquery.min3088.js	(from https://jthemes.com/themes/wp/jobbox/)
08:56:16	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d6d9d9-3509%22	https://jthemes.com/themes/wp/jobbox/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://jthemes.com/themes/wp/jobbox/)
08:56:18	209875/209875	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Nov%202023%2007:56:17%20GMT	https://jthemes.com/themes/wp/jobbox/wp-json/wp/v2/pages/97	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-json/wp/v2/pages/97.json	(from https://jthemes.com/themes/wp/jobbox/)
08:56:18	1146869/1146869	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Nov%202023%2007:56:17%20GMT	https://jthemes.com/themes/wp/jobbox/wp-json/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-json/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:20	2429/2429	---MCZ	200	added ('OK')	application/json	date:Fri,%2003%20Nov%202023%2007:56:19%20GMT	https://jthemes.com/themes/wp/jobbox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjthemes.com%2Fthemes%2Fwp%2Fjobbox%2F	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-json/oembed/1.0/embed8986.json	(from https://jthemes.com/themes/wp/jobbox/)
08:56:21	2488/2488	---MCZ	200	added ('OK')	text/xml	date:Fri,%2003%20Nov%202023%2007:56:20%20GMT	https://jthemes.com/themes/wp/jobbox/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjthemes.com%2Fthemes%2Fwp%2Fjobbox%2F&format=xml	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-json/oembed/1.0/embed4bd2	(from https://jthemes.com/themes/wp/jobbox/)
08:56:21	5313/5313	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22642a7fd0-14c1%22	https://jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/imgs/template/jobhub-logo.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/themes/jobbox/assets/imgs/template/jobhub-logo.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:56:25	245646/245646	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:22%20GMT	https://jthemes.com/themes/wp/jobbox/home-2/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/home-2/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:27	244591/244591	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:23%20GMT	https://jthemes.com/themes/wp/jobbox/home-4/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/home-4/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:29	249107/249107	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:25%20GMT	https://jthemes.com/themes/wp/jobbox/home-5/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/home-5/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:30	1003/1003	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264130f45-3eb%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/bg-banner.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/bg-banner.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:56:31	245392/245392	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:27%20GMT	https://jthemes.com/themes/wp/jobbox/home-6/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/home-6/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:32	109288/109288	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:29%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:33	106035/106035	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:30%20GMT	https://jthemes.com/themes/wp/jobbox/job/full-stack-engineer-3/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/job/full-stack-engineer-3/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:34	75440/75440	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:32%20GMT	https://jthemes.com/themes/wp/jobbox/job-dashboard/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/job-dashboard/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:35	167648/167648	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:32%20GMT	https://jthemes.com/themes/wp/jobbox/recruiters/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/recruiters/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:36	83648/83648	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:33%20GMT	https://jthemes.com/themes/wp/jobbox/company/aceable-inc/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/company/aceable-inc/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:37	74674/74674	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202023%2007:56:35%20GMT	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2022/09/img-banner.png	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2022/09/img-banner.png	(from https://jthemes.com/themes/wp/jobbox/)
08:56:39	234898/234898	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:35%20GMT	https://jthemes.com/themes/wp/jobbox/candidates/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/candidates/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:40	86655/86655	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:37%20GMT	https://jthemes.com/themes/wp/jobbox/candidate/floyd-miles/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/candidate/floyd-miles/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:41	86944/86944	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:37%20GMT	https://jthemes.com/themes/wp/jobbox/candidate/robert-fox-2/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/candidate/robert-fox-2/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:42	116638/116638	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:40%20GMT	https://jthemes.com/themes/wp/jobbox/blog/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/blog/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:43	84034/84034	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:40%20GMT	https://jthemes.com/themes/wp/jobbox/how-to-write-an-application-letter-with-examples-2/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/how-to-write-an-application-letter-with-examples-2/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:43	140478/140478	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:41%20GMT	https://jthemes.com/themes/wp/jobbox/about-us/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/about-us/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:44	146775/146775	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:43%20GMT	https://jthemes.com/themes/wp/jobbox/contact-us/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/contact-us/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:45	103985/103985	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:43%20GMT	https://jthemes.com/themes/wp/jobbox/pricing-plan/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/pricing-plan/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:46	295971/295971	---M--	200	added ('OK')	image/png	etag:%2264130118-48423%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/hero-image.png	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/hero-image.png	(from https://jthemes.com/themes/wp/jobbox/)
08:56:46	108555/108555	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:44%20GMT	https://jthemes.com/themes/wp/jobbox/shop/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/shop/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:49	109431/109431	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:47%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/?search_category=human-resource	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/index58e3.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:50	109357/109357	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:47%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/?search_category=finance	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/index42ee.html	(from https://jthemes.com/themes/wp/jobbox/)
08:56:52	109419/109419	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:56:50%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/?search_category=management	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/index0bfd.html	(from https://jthemes.com/themes/wp/jobbox/)
08:57:06	3105/3105	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226412f45b-c21%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/content-writer.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/content-writer.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:57:07	10141/10141	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226412f2fa-279d%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/finance.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/finance.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:57:07	4007/4007	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226412f2f8-fa7%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/customer-service.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/customer-service.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:57:08	4463/4463	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226412f2f6-116f%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/management.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/management.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:57:09	4898/4898	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226412f2f4-1322%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/research.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/research.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:57:10	109373/109373	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:57:08%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/?search_category=market-research	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/indexe724.html	(from https://jthemes.com/themes/wp/jobbox/)
08:57:12	109437/109437	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:57:09%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/?search_category=marketing-sale	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/index8162.html	(from https://jthemes.com/themes/wp/jobbox/)
08:57:46	2499/2499	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226412f2f6-9c3%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/retail.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2023/03/retail.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:57:48	109440/109440	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:57:46%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/?search_category=retail-products	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/index5021.html	(from https://jthemes.com/themes/wp/jobbox/)
08:57:50	109413/109413	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:57:47%20GMT	https://jthemes.com/themes/wp/jobbox/jobs/?search_category=software	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/jobs/index0b02.html	(from https://jthemes.com/themes/wp/jobbox/)
08:58:30	74632/74632	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202023%2007:58:28%20GMT	https://jthemes.com/themes/wp/jobbox/candidate/skill/app/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/candidate/skill/app/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:58:31	101619/101619	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:58:28%20GMT	https://jthemes.com/themes/wp/jobbox/job/five-places-must-visit-in-turkey/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/job/five-places-must-visit-in-turkey/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:58:31	74636/74636	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202023%2007:58:28%20GMT	https://jthemes.com/themes/wp/jobbox/candidate/skill/figma/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/candidate/skill/figma/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:58:33	74632/74632	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202023%2007:58:31%20GMT	https://jthemes.com/themes/wp/jobbox/candidate/skill/psd/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/candidate/skill/psd/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:58:51	6714/6714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226412e36c-1a3a%22	https://jthemes.com/themes/wp/jobbox/wp-content/uploads/2022/09/recruiter-13.svg	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/wp-content/uploads/2022/09/recruiter-13.svg	(from https://jthemes.com/themes/wp/jobbox/)
08:58:56	74642/74642	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2003%20Nov%202023%2007:58:53%20GMT	https://jthemes.com/themes/wp/jobbox/candidate/skill/adobe-xd/	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/candidate/skill/adobe-xd/index.html	(from https://jthemes.com/themes/wp/jobbox/)
08:59:18	82501/82501	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:59:16%20GMT	https://jthemes.com/themes/wp/jobbox/?post_type=job_listing&p=261	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/index234b.html	(from https://jthemes.com/themes/wp/jobbox/)
08:59:36	82417/82417	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:59:34%20GMT	https://jthemes.com/themes/wp/jobbox/?post_type=job_listing&p=260	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/indexd619.html	(from https://jthemes.com/themes/wp/jobbox/)
08:59:39	82487/82487	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Nov%202023%2007:59:37%20GMT	https://jthemes.com/themes/wp/jobbox/?post_type=job_listing&p=259	C:/My%20Web%20Sites/Jobbox/jthemes.com/themes/wp/jobbox/indexf66c.html	(from https://jthemes.com/themes/wp/jobbox/)
